Regiao,Cenario,Nos,EnergiaTotalExt_J,EnergiaMedia_J,PDR_Percent,JainIndex,TempoExec_s,LatenciaMedia_s,Enviados,Recebidos,PerdasColisaoExt,PerdasSinalFracoExt,PerdasSaturacaoExt,DR0_SF12,DR1_SF11,DR2_SF10,DR3_SF9,DR4_SF8,DR5_SF7,Semente
BR_64CH,1,500,151076.458995,302.152918,98.383365,0.999457,62.291237,1.808732,71754,70594,1160,0,0,275,86,56,36,14,33,10
BR_64CH,1,500,152546.016164,305.092032,97.851201,0.995475,62.549163,1.826257,71761,70219,1542,0,0,290,59,67,39,21,24,12
BR_64CH,1,500,151228.888103,302.457776,98.545029,0.999491,48.393674,1.810895,71754,70710,1044,0,0,284,69,58,33,24,32,16
BR_64CH,1,500,143134.545971,286.269092,98.506048,0.999503,55.632590,1.712194,71756,70684,1072,0,0,262,73,54,45,28,38,13
BR_64CH,1,500,149053.647399,298.107295,98.592079,0.999619,54.760952,1.785682,71737,70727,1010,0,0,272,83,57,31,17,40,14
BR_64CH,1,500,151330.703091,302.661406,98.440375,0.999457,59.065000,1.812473,71748,70629,1119,0,0,284,69,59,35,22,31,18
BR_64CH,1,500,156224.994218,312.449988,98.250481,0.999524,61.238624,1.871146,71734,70479,1255,0,0,300,64,54,31,22,29,17
BR_64CH,1,500,151067.802763,302.135606,98.550260,0.999580,49.173153,1.810451,71737,70697,1040,0,0,279,80,54,29,28,30,21
BR_64CH,1,500,146618.786613,293.237573,98.478155,0.999481,60.299441,1.754349,71755,70663,1092,0,0,273,65,67,34,23,38,19
BR_64CH,1,500,149919.744824,299.839490,98.268917,0.999440,50.402802,1.793592,71747,70505,1242,0,0,284,65,54,31,32,34,20
BR_64CH,1,500,149423.282085,298.846564,98.371921,0.999484,47.896846,1.788724,71741,70573,1168,0,0,276,77,52,42,21,32,25
BR_64CH,1,500,152349.509069,304.699018,98.473697,0.999567,58.845405,1.825156,71742,70647,1095,0,0,278,83,63,35,19,22,22
BR_64CH,1,500,147290.983574,294.581967,98.140559,0.997471,57.932308,1.765173,71742,70408,1334,0,0,273,72,59,31,23,42,24
BR_64CH,1,500,151882.759588,303.765519,98.370573,0.999505,60.924095,1.818840,71743,70574,1169,0,0,286,69,52,44,21,28,23
BR_64CH,1,500,149261.057483,298.522115,98.333449,0.999467,62.863284,1.785019,71765,70569,1196,0,0,280,63,68,36,23,30,26
BR_64CH,1,500,150225.424103,300.450848,98.504655,0.999531,62.541039,1.798458,71756,70683,1073,0,0,277,76,61,34,25,27,27
BR_64CH,1,500,145846.367906,291.692736,98.497142,0.999539,48.148532,1.745494,71730,70652,1078,0,0,276,59,57,42,24,42,28
BR_64CH,1,500,143782.707276,287.565415,98.379878,0.999463,50.583784,1.720214,71723,70561,1162,0,0,265,67,67,35,27,39,31
BR_64CH,1,500,155346.475381,310.692951,97.952670,0.999360,47.017286,1.857611,71752,70283,1469,0,0,293,72,56,32,20,27,32
BR_64CH,1,500,150693.741917,301.387484,98.404092,0.999518,59.479808,1.803768,71746,70601,1145,0,0,286,63,59,30,28,34,29
BR_64CH,1,500,149369.078294,298.738157,98.330500,0.999318,62.044068,1.786654,71758,70560,1198,0,0,279,67,64,36,23,31,30
BR_64CH,1,500,149666.273913,299.332548,98.523774,0.999517,64.627760,1.792352,71737,70678,1059,0,0,277,72,67,29,27,28,33
BR_64CH,1,1000,300425.461054,300.425461,96.016891,0.990743,199.854687,1.784278,143506,137790,5716,0,0,563,142,105,69,54,67,1
